Type/Name,Melee Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Twin Soul,Sword,Named Melee,Balance_M_Sword_TwinSoul,MATERIAL,1,1,1,Part_Sword_Material_04_VeryRare,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,WAILING BANSHEE,1,1,1,Part_M_Sword2H_Blade_BansheeClaw_Leg,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Dark,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Cryo,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Fire,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Poison,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Shock,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_BansheeClaw_Leg_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_BansheeClaw_Leg_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,0.333,Part_M_Sword2H_HiltMod_C_01,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,0.333,Part_M_Sword2H_HiltMod_C_02,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,0.333,Part_M_Sword2H_HiltMod_C_03,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_01,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_02,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_03,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_04,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_05,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_06,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_07,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_08,"Part_M_Sword2H_Ele_Cryo, Part_M_Sword2H_Ele_Dark, Part_M_Sword2H_Ele_Fire, Part_M_Sword2H_Ele_Poison, Part_M_Sword2H_Ele_Shock",
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,RARITY,1,1,1,Part_M_Sword2H_05_Legendary,,
Wailing Banshee,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw_Leg,MATERIAL,1,1,1,Part_2HSword_Material_04_VeryRare,,
